component_model_id,season,Model Week,location,weight
Dynamic Harmonic Model,2014/2015,40,Pennsylvania,0.995340756394151
Historical Average,2014/2015,40,Pennsylvania,0.00465924360463517
Subtype Historical Average,2014/2015,40,Pennsylvania,1.21424516292502e-12
Dynamic Harmonic Model,2015/2016,40,Pennsylvania,0.238655535413084
Historical Average,2015/2016,40,Pennsylvania,0.761294394917158
Subtype Historical Average,2015/2016,40,Pennsylvania,5.00696697579304e-05
Dynamic Harmonic Model,2016/2017,40,Pennsylvania,0.80459256826167
Historical Average,2016/2017,40,Pennsylvania,0.149816678943764
Subtype Historical Average,2016/2017,40,Pennsylvania,0.0455907527945663
Dynamic Harmonic Model,2017/2018,40,Pennsylvania,0.91839665352362
Historical Average,2017/2018,40,Pennsylvania,9.18679531368081e-06
Subtype Historical Average,2017/2018,40,Pennsylvania,0.0815941596810668
Dynamic Harmonic Model,2014/2015,41,Pennsylvania,0.924523408054578
Historical Average,2014/2015,41,Pennsylvania,0.075473882269922
Subtype Historical Average,2014/2015,41,Pennsylvania,2.70967549997599e-06
Dynamic Harmonic Model,2015/2016,41,Pennsylvania,0.265164364683853
Historical Average,2015/2016,41,Pennsylvania,0.73480797914973
Subtype Historical Average,2015/2016,41,Pennsylvania,2.76561664167635e-05
Dynamic Harmonic Model,2016/2017,41,Pennsylvania,0.755465501234162
Historical Average,2016/2017,41,Pennsylvania,0.244501982951167
Subtype Historical Average,2016/2017,41,Pennsylvania,3.25158146703964e-05
Dynamic Harmonic Model,2017/2018,41,Pennsylvania,0.956209880657895
Historical Average,2017/2018,41,Pennsylvania,3.84013277031252e-05
Subtype Historical Average,2017/2018,41,Pennsylvania,0.0437517180144017
Dynamic Harmonic Model,2014/2015,42,Pennsylvania,0.958817419473713
Historical Average,2014/2015,42,Pennsylvania,0.0411804793045305
Subtype Historical Average,2014/2015,42,Pennsylvania,2.10122175617705e-06
Dynamic Harmonic Model,2015/2016,42,Pennsylvania,0.208698644192718
Historical Average,2015/2016,42,Pennsylvania,0.791280695456324
Subtype Historical Average,2015/2016,42,Pennsylvania,2.06603509583198e-05
Dynamic Harmonic Model,2016/2017,42,Pennsylvania,0.695275431053174
Historical Average,2016/2017,42,Pennsylvania,0.304710649535248
Subtype Historical Average,2016/2017,42,Pennsylvania,1.39194115782254e-05
Dynamic Harmonic Model,2017/2018,42,Pennsylvania,0.8478677959977
Historical Average,2017/2018,42,Pennsylvania,0.15094114939519
Subtype Historical Average,2017/2018,42,Pennsylvania,0.00119105460710926
Dynamic Harmonic Model,2014/2015,43,Pennsylvania,0.971415741507567
Historical Average,2014/2015,43,Pennsylvania,0.0285826316133177
Subtype Historical Average,2014/2015,43,Pennsylvania,1.62687911507935e-06
Dynamic Harmonic Model,2015/2016,43,Pennsylvania,0.270939043345357
Historical Average,2015/2016,43,Pennsylvania,0.729045312012403
Subtype Historical Average,2015/2016,43,Pennsylvania,1.56446422400015e-05
Dynamic Harmonic Model,2016/2017,43,Pennsylvania,0.754607790187354
Historical Average,2016/2017,43,Pennsylvania,0.24537802710095
Subtype Historical Average,2016/2017,43,Pennsylvania,1.41827116952855e-05
Dynamic Harmonic Model,2017/2018,43,Pennsylvania,0.94119581001251
Historical Average,2017/2018,43,Pennsylvania,0.000344573039260425
Subtype Historical Average,2017/2018,43,Pennsylvania,0.0584596169482296
Dynamic Harmonic Model,2014/2015,44,Pennsylvania,0.926250315776031
Historical Average,2014/2015,44,Pennsylvania,0.0737458378783466
Subtype Historical Average,2014/2015,44,Pennsylvania,3.84634562264585e-06
Dynamic Harmonic Model,2015/2016,44,Pennsylvania,0.451548838390009
Historical Average,2015/2016,44,Pennsylvania,0.54836931423673
Subtype Historical Average,2015/2016,44,Pennsylvania,8.18473732606e-05
Dynamic Harmonic Model,2016/2017,44,Pennsylvania,0.79058587361896
Historical Average,2016/2017,44,Pennsylvania,0.209336956546628
Subtype Historical Average,2016/2017,44,Pennsylvania,7.71698344119728e-05
Dynamic Harmonic Model,2017/2018,44,Pennsylvania,0.87284767148349
Historical Average,2017/2018,44,Pennsylvania,3.97292024929562e-05
Subtype Historical Average,2017/2018,44,Pennsylvania,0.127112599314017
Dynamic Harmonic Model,2014/2015,45,Pennsylvania,0.922993532980598
Historical Average,2014/2015,45,Pennsylvania,0.0770019189173323
Subtype Historical Average,2014/2015,45,Pennsylvania,4.54810206935172e-06
Dynamic Harmonic Model,2015/2016,45,Pennsylvania,0.471649183862823
Historical Average,2015/2016,45,Pennsylvania,0.002755843127596
Subtype Historical Average,2015/2016,45,Pennsylvania,0.525594973009581
Dynamic Harmonic Model,2016/2017,45,Pennsylvania,0.830941959086821
Historical Average,2016/2017,45,Pennsylvania,0.0143862039564224
Subtype Historical Average,2016/2017,45,Pennsylvania,0.154671836956757
Dynamic Harmonic Model,2017/2018,45,Pennsylvania,0.901694031815324
Historical Average,2017/2018,45,Pennsylvania,1.00462086102146e-05
Subtype Historical Average,2017/2018,45,Pennsylvania,0.0982959219760662
Dynamic Harmonic Model,2014/2015,46,Pennsylvania,0.957142368684139
Historical Average,2014/2015,46,Pennsylvania,0.0428529242305495
Subtype Historical Average,2014/2015,46,Pennsylvania,4.7070853110574e-06
Dynamic Harmonic Model,2015/2016,46,Pennsylvania,0.481251234684524
Historical Average,2015/2016,46,Pennsylvania,1.00525068170566e-05
Subtype Historical Average,2015/2016,46,Pennsylvania,0.518738712808659
Dynamic Harmonic Model,2016/2017,46,Pennsylvania,0.73622841739851
Historical Average,2016/2017,46,Pennsylvania,9.83364352829264e-06
Subtype Historical Average,2016/2017,46,Pennsylvania,0.263761748957962
Dynamic Harmonic Model,2017/2018,46,Pennsylvania,0.802646254191065
Historical Average,2017/2018,46,Pennsylvania,2.26899103580555e-06
Subtype Historical Average,2017/2018,46,Pennsylvania,0.197351476817899
Dynamic Harmonic Model,2014/2015,47,Pennsylvania,0.93551665739361
Historical Average,2014/2015,47,Pennsylvania,0.0644755907722733
Subtype Historical Average,2014/2015,47,Pennsylvania,7.75183411677734e-06
Dynamic Harmonic Model,2015/2016,47,Pennsylvania,0.401466421656765
Historical Average,2015/2016,47,Pennsylvania,2.56142627355957e-06
Subtype Historical Average,2015/2016,47,Pennsylvania,0.598531016916962
Dynamic Harmonic Model,2016/2017,47,Pennsylvania,0.613264747358562
Historical Average,2016/2017,47,Pennsylvania,2.48056759444707e-06
Subtype Historical Average,2016/2017,47,Pennsylvania,0.386732772073843
Dynamic Harmonic Model,2017/2018,47,Pennsylvania,0.668943925778836
Historical Average,2017/2018,47,Pennsylvania,1.24273468519814e-06
Subtype Historical Average,2017/2018,47,Pennsylvania,0.331054831486479
Dynamic Harmonic Model,2014/2015,48,Pennsylvania,0.908975906433236
Historical Average,2014/2015,48,Pennsylvania,0.0910150592763451
Subtype Historical Average,2014/2015,48,Pennsylvania,9.0342904191253e-06
Dynamic Harmonic Model,2015/2016,48,Pennsylvania,0.252336026550366
Historical Average,2015/2016,48,Pennsylvania,1.76236807761391e-06
Subtype Historical Average,2015/2016,48,Pennsylvania,0.747662211081556
Dynamic Harmonic Model,2016/2017,48,Pennsylvania,0.555569077009353
Historical Average,2016/2017,48,Pennsylvania,1.28230181623604e-06
Subtype Historical Average,2016/2017,48,Pennsylvania,0.444429640688831
Dynamic Harmonic Model,2017/2018,48,Pennsylvania,0.608372408057786
Historical Average,2017/2018,48,Pennsylvania,7.13300019270915e-07
Subtype Historical Average,2017/2018,48,Pennsylvania,0.391626878642195
Dynamic Harmonic Model,2014/2015,49,Pennsylvania,0.873048912480228
Historical Average,2014/2015,49,Pennsylvania,0.126926327398324
Subtype Historical Average,2014/2015,49,Pennsylvania,2.47601214477764e-05
Dynamic Harmonic Model,2015/2016,49,Pennsylvania,0.0895265414978065
Historical Average,2015/2016,49,Pennsylvania,1.66556796599906e-06
Subtype Historical Average,2015/2016,49,Pennsylvania,0.910471792934228
Dynamic Harmonic Model,2016/2017,49,Pennsylvania,0.432960793769606
Historical Average,2016/2017,49,Pennsylvania,1.00202774451821e-06
Subtype Historical Average,2016/2017,49,Pennsylvania,0.567038204202649
Dynamic Harmonic Model,2017/2018,49,Pennsylvania,0.45426769678219
Historical Average,2017/2018,49,Pennsylvania,6.59066574722328e-07
Subtype Historical Average,2017/2018,49,Pennsylvania,0.545731644151235
Dynamic Harmonic Model,2014/2015,50,Pennsylvania,0.887536029462106
Historical Average,2014/2015,50,Pennsylvania,0.112216602726472
Subtype Historical Average,2014/2015,50,Pennsylvania,0.000247367811422842
Dynamic Harmonic Model,2015/2016,50,Pennsylvania,0.15828180150162
Historical Average,2015/2016,50,Pennsylvania,1.52183506540907e-06
Subtype Historical Average,2015/2016,50,Pennsylvania,0.841716676663314
Dynamic Harmonic Model,2016/2017,50,Pennsylvania,0.450053666873599
Historical Average,2016/2017,50,Pennsylvania,8.6540222333428e-07
Subtype Historical Average,2016/2017,50,Pennsylvania,0.549945467724178
Dynamic Harmonic Model,2017/2018,50,Pennsylvania,0.495159328239066
Historical Average,2017/2018,50,Pennsylvania,6.60121770433942e-07
Subtype Historical Average,2017/2018,50,Pennsylvania,0.504840011639163
Dynamic Harmonic Model,2014/2015,51,Pennsylvania,0.710975363234166
Historical Average,2014/2015,51,Pennsylvania,8.1468125651324e-05
Subtype Historical Average,2014/2015,51,Pennsylvania,0.288943168640183
Dynamic Harmonic Model,2015/2016,51,Pennsylvania,0.602060047893367
Historical Average,2015/2016,51,Pennsylvania,4.60444551200712e-06
Subtype Historical Average,2015/2016,51,Pennsylvania,0.397935347661121
Dynamic Harmonic Model,2016/2017,51,Pennsylvania,0.713672507113612
Historical Average,2016/2017,51,Pennsylvania,2.49144436086533e-06
Subtype Historical Average,2016/2017,51,Pennsylvania,0.286325001442027
Dynamic Harmonic Model,2017/2018,51,Pennsylvania,0.837864138841643
Historical Average,2017/2018,51,Pennsylvania,7.77333034085529e-07
Subtype Historical Average,2017/2018,51,Pennsylvania,0.162135083825323
Dynamic Harmonic Model,2014/2015,52,Pennsylvania,0.810686833038974
Historical Average,2014/2015,52,Pennsylvania,0.189106028230933
Subtype Historical Average,2014/2015,52,Pennsylvania,0.000207138730092784
Dynamic Harmonic Model,2015/2016,52,Pennsylvania,0.889306647756899
Historical Average,2015/2016,52,Pennsylvania,0.11068574113775
Subtype Historical Average,2015/2016,52,Pennsylvania,7.61110535090495e-06
Dynamic Harmonic Model,2016/2017,52,Pennsylvania,0.899934632179058
Historical Average,2016/2017,52,Pennsylvania,0.0999681690402637
Subtype Historical Average,2016/2017,52,Pennsylvania,9.71987806783425e-05
Dynamic Harmonic Model,2017/2018,52,Pennsylvania,0.999999946333767
Historical Average,2017/2018,52,Pennsylvania,1.00224548397703e-09
Subtype Historical Average,2017/2018,52,Pennsylvania,5.26639872825808e-08
Dynamic Harmonic Model,2014/2015,53,Pennsylvania,0.756342413416541
Historical Average,2014/2015,53,Pennsylvania,0.2436476907626
Subtype Historical Average,2014/2015,53,Pennsylvania,9.89582085882771e-06
Dynamic Harmonic Model,2015/2016,53,Pennsylvania,0.370975341932635
Historical Average,2015/2016,53,Pennsylvania,0.629019846530213
Subtype Historical Average,2015/2016,53,Pennsylvania,4.81153715173803e-06
Dynamic Harmonic Model,2016/2017,53,Pennsylvania,0.682045337011418
Historical Average,2016/2017,53,Pennsylvania,0.317946051713105
Subtype Historical Average,2016/2017,53,Pennsylvania,8.61127547681073e-06
Dynamic Harmonic Model,2017/2018,53,Pennsylvania,0.999999850054103
Historical Average,2017/2018,53,Pennsylvania,1.52352015716114e-08
Subtype Historical Average,2017/2018,53,Pennsylvania,1.34710695093167e-07
Dynamic Harmonic Model,2014/2015,54,Pennsylvania,0.553810796100498
Historical Average,2014/2015,54,Pennsylvania,0.446183981516884
Subtype Historical Average,2014/2015,54,Pennsylvania,5.22238261774787e-06
Dynamic Harmonic Model,2015/2016,54,Pennsylvania,0.632274304006933
Historical Average,2015/2016,54,Pennsylvania,0.367723297192114
Subtype Historical Average,2015/2016,54,Pennsylvania,2.3988009535587e-06
Dynamic Harmonic Model,2016/2017,54,Pennsylvania,0.763973818045575
Historical Average,2016/2017,54,Pennsylvania,0.236023996112281
Subtype Historical Average,2016/2017,54,Pennsylvania,2.18584214395873e-06
Dynamic Harmonic Model,2017/2018,54,Pennsylvania,0.999999886776041
Historical Average,2017/2018,54,Pennsylvania,3.60508768908139e-08
Subtype Historical Average,2017/2018,54,Pennsylvania,7.71730818883213e-08
Dynamic Harmonic Model,2014/2015,55,Pennsylvania,0.702636704967699
Historical Average,2014/2015,55,Pennsylvania,0.297360017685044
Subtype Historical Average,2014/2015,55,Pennsylvania,3.27734725739654e-06
Dynamic Harmonic Model,2015/2016,55,Pennsylvania,0.722152744511204
Historical Average,2015/2016,55,Pennsylvania,0.277844733031039
Subtype Historical Average,2015/2016,55,Pennsylvania,2.52245775717755e-06
Dynamic Harmonic Model,2016/2017,55,Pennsylvania,0.781183553884816
Historical Average,2016/2017,55,Pennsylvania,0.218813341965269
Subtype Historical Average,2016/2017,55,Pennsylvania,3.10414991502561e-06
Dynamic Harmonic Model,2017/2018,55,Pennsylvania,0.999999911877767
Historical Average,2017/2018,55,Pennsylvania,2.38716712221607e-08
Subtype Historical Average,2017/2018,55,Pennsylvania,6.42505614643987e-08
Dynamic Harmonic Model,2014/2015,56,Pennsylvania,0.999998158999611
Historical Average,2014/2015,56,Pennsylvania,1.8408385239346e-06
Subtype Historical Average,2014/2015,56,Pennsylvania,1.61865406560202e-10
Dynamic Harmonic Model,2015/2016,56,Pennsylvania,0.912440550226511
Historical Average,2015/2016,56,Pennsylvania,0.0875526471746611
Subtype Historical Average,2015/2016,56,Pennsylvania,6.80259882798433e-06
Dynamic Harmonic Model,2016/2017,56,Pennsylvania,0.899572448276447
Historical Average,2016/2017,56,Pennsylvania,0.100418065888562
Subtype Historical Average,2016/2017,56,Pennsylvania,9.48583499050929e-06
Dynamic Harmonic Model,2017/2018,56,Pennsylvania,0.999998986378476
Historical Average,2017/2018,56,Pennsylvania,1.11306727964784e-07
Subtype Historical Average,2017/2018,56,Pennsylvania,9.02314796585349e-07
Dynamic Harmonic Model,2014/2015,57,Pennsylvania,0.99999992984773
Historical Average,2014/2015,57,Pennsylvania,5.27549120054856e-08
Subtype Historical Average,2014/2015,57,Pennsylvania,1.73973577629894e-08
Dynamic Harmonic Model,2015/2016,57,Pennsylvania,0.906747275436235
Historical Average,2015/2016,57,Pennsylvania,0.093241242919685
Subtype Historical Average,2015/2016,57,Pennsylvania,1.14816440799178e-05
Dynamic Harmonic Model,2016/2017,57,Pennsylvania,0.836916474223525
Historical Average,2016/2017,57,Pennsylvania,0.163056885232975
Subtype Historical Average,2016/2017,57,Pennsylvania,2.66405434997553e-05
Dynamic Harmonic Model,2017/2018,57,Pennsylvania,0.833394160300703
Historical Average,2017/2018,57,Pennsylvania,0.166476178792606
Subtype Historical Average,2017/2018,57,Pennsylvania,0.000129660906690603
Dynamic Harmonic Model,2014/2015,58,Pennsylvania,0.999999921997437
Historical Average,2014/2015,58,Pennsylvania,6.48370383643089e-08
Subtype Historical Average,2014/2015,58,Pennsylvania,1.31655248131525e-08
Dynamic Harmonic Model,2015/2016,58,Pennsylvania,0.930393589448455
Historical Average,2015/2016,58,Pennsylvania,0.0695920033459538
Subtype Historical Average,2015/2016,58,Pennsylvania,1.4407205591592e-05
Dynamic Harmonic Model,2016/2017,58,Pennsylvania,0.869128910380239
Historical Average,2016/2017,58,Pennsylvania,0.130784691528988
Subtype Historical Average,2016/2017,58,Pennsylvania,8.63980907729647e-05
Dynamic Harmonic Model,2017/2018,58,Pennsylvania,0.824832346420061
Historical Average,2017/2018,58,Pennsylvania,0.174508828275834
Subtype Historical Average,2017/2018,58,Pennsylvania,0.000658825304104944
Dynamic Harmonic Model,2014/2015,59,Pennsylvania,0.759913912008054
Historical Average,2014/2015,59,Pennsylvania,0.240080570378726
Subtype Historical Average,2014/2015,59,Pennsylvania,5.51761321951483e-06
Dynamic Harmonic Model,2015/2016,59,Pennsylvania,0.999999037713355
Historical Average,2015/2016,59,Pennsylvania,9.60789571000861e-07
Subtype Historical Average,2015/2016,59,Pennsylvania,1.49707437465206e-09
Dynamic Harmonic Model,2016/2017,59,Pennsylvania,0.641397857829042
Historical Average,2016/2017,59,Pennsylvania,0.358593416835052
Subtype Historical Average,2016/2017,59,Pennsylvania,8.72533590584847e-06
Dynamic Harmonic Model,2017/2018,59,Pennsylvania,0.713734055068683
Historical Average,2017/2018,59,Pennsylvania,0.28625115664804
Subtype Historical Average,2017/2018,59,Pennsylvania,1.47882832769762e-05
Dynamic Harmonic Model,2014/2015,60,Pennsylvania,0.999999430562127
Historical Average,2014/2015,60,Pennsylvania,5.6291588021253e-07
Subtype Historical Average,2014/2015,60,Pennsylvania,6.52199280045691e-09
Dynamic Harmonic Model,2015/2016,60,Pennsylvania,0.999999204946005
Historical Average,2015/2016,60,Pennsylvania,7.94503551413815e-07
Subtype Historical Average,2015/2016,60,Pennsylvania,5.50443132569615e-10
Dynamic Harmonic Model,2016/2017,60,Pennsylvania,0.999990115769831
Historical Average,2016/2017,60,Pennsylvania,9.88411606334991e-06
Subtype Historical Average,2016/2017,60,Pennsylvania,1.14105877233116e-10
Dynamic Harmonic Model,2017/2018,60,Pennsylvania,0.999999649026531
Historical Average,2017/2018,60,Pennsylvania,3.08289898061639e-07
Subtype Historical Average,2017/2018,60,Pennsylvania,4.26835704403439e-08
Dynamic Harmonic Model,2014/2015,61,Pennsylvania,0.999999970938929
Historical Average,2014/2015,61,Pennsylvania,2.41912804956099e-08
Subtype Historical Average,2014/2015,61,Pennsylvania,4.86979081527222e-09
Dynamic Harmonic Model,2015/2016,61,Pennsylvania,0.999999934703713
Historical Average,2015/2016,61,Pennsylvania,5.35027722154147e-08
Subtype Historical Average,2015/2016,61,Pennsylvania,1.1793514852782e-08
Dynamic Harmonic Model,2016/2017,61,Pennsylvania,0.99999994794835
Historical Average,2016/2017,61,Pennsylvania,4.05951684468134e-08
Subtype Historical Average,2016/2017,61,Pennsylvania,1.14564813495429e-08
Dynamic Harmonic Model,2017/2018,61,Pennsylvania,0.999999977348226
Historical Average,2017/2018,61,Pennsylvania,1.09815609793108e-08
Subtype Historical Average,2017/2018,61,Pennsylvania,1.16702134180723e-08
Dynamic Harmonic Model,2014/2015,62,Pennsylvania,0.999999986849107
Historical Average,2014/2015,62,Pennsylvania,8.98274757104597e-09
Subtype Historical Average,2014/2015,62,Pennsylvania,4.16814580094561e-09
Dynamic Harmonic Model,2015/2016,62,Pennsylvania,0.999999884980998
Historical Average,2015/2016,62,Pennsylvania,9.01230927490426e-08
Subtype Historical Average,2015/2016,62,Pennsylvania,2.4895908957696e-08
Dynamic Harmonic Model,2016/2017,62,Pennsylvania,0.99999993017831
Historical Average,2016/2017,62,Pennsylvania,5.61792761630016e-08
Subtype Historical Average,2016/2017,62,Pennsylvania,1.36424141563969e-08
Dynamic Harmonic Model,2017/2018,62,Pennsylvania,0.999999944282258
Historical Average,2017/2018,62,Pennsylvania,3.81935522821556e-08
Subtype Historical Average,2017/2018,62,Pennsylvania,1.75241897928422e-08
Dynamic Harmonic Model,2014/2015,63,Pennsylvania,0.999999983313724
Historical Average,2014/2015,63,Pennsylvania,1.15188145930288e-08
Subtype Historical Average,2014/2015,63,Pennsylvania,5.16746117455727e-09
Dynamic Harmonic Model,2015/2016,63,Pennsylvania,0.999999949755683
Historical Average,2015/2016,63,Pennsylvania,2.97739152503858e-08
Subtype Historical Average,2015/2016,63,Pennsylvania,2.04704015367172e-08
Dynamic Harmonic Model,2016/2017,63,Pennsylvania,0.999999975433162
Historical Average,2016/2017,63,Pennsylvania,1.50153248578651e-08
Subtype Historical Average,2016/2017,63,Pennsylvania,9.55151294311196e-09
Dynamic Harmonic Model,2017/2018,63,Pennsylvania,0.9999999838987
Historical Average,2017/2018,63,Pennsylvania,7.97608145715372e-09
Subtype Historical Average,2017/2018,63,Pennsylvania,8.12521883250719e-09
Dynamic Harmonic Model,2014/2015,64,Pennsylvania,0.99999998445143
Historical Average,2014/2015,64,Pennsylvania,1.07283042282223e-08
Subtype Historical Average,2014/2015,64,Pennsylvania,4.8202659618315e-09
Dynamic Harmonic Model,2015/2016,64,Pennsylvania,0.999999941256464
Historical Average,2015/2016,64,Pennsylvania,3.17036722657894e-08
Subtype Historical Average,2015/2016,64,Pennsylvania,2.70398641031484e-08
Dynamic Harmonic Model,2016/2017,64,Pennsylvania,0.99999997818111
Historical Average,2016/2017,64,Pennsylvania,1.23802015726692e-08
Subtype Historical Average,2016/2017,64,Pennsylvania,9.4386884182042e-09
Dynamic Harmonic Model,2017/2018,64,Pennsylvania,0.999999983209577
Historical Average,2017/2018,64,Pennsylvania,7.61496248712917e-09
Subtype Historical Average,2017/2018,64,Pennsylvania,9.17546056495874e-09
Dynamic Harmonic Model,2014/2015,65,Pennsylvania,0.999999957630185
Historical Average,2014/2015,65,Pennsylvania,3.34441089872723e-08
Subtype Historical Average,2014/2015,65,Pennsylvania,8.92570568217108e-09
Dynamic Harmonic Model,2015/2016,65,Pennsylvania,0.999999849269154
Historical Average,2015/2016,65,Pennsylvania,8.80356498166239e-08
Subtype Historical Average,2015/2016,65,Pennsylvania,6.269519575763e-08
Dynamic Harmonic Model,2016/2017,65,Pennsylvania,0.999999966136571
Historical Average,2016/2017,65,Pennsylvania,1.71448558188215e-08
Subtype Historical Average,2016/2017,65,Pennsylvania,1.6718573048631e-08
Dynamic Harmonic Model,2017/2018,65,Pennsylvania,0.999999963644692
Historical Average,2017/2018,65,Pennsylvania,1.54487476152402e-08
Subtype Historical Average,2017/2018,65,Pennsylvania,2.0906560658111e-08
Dynamic Harmonic Model,2014/2015,66,Pennsylvania,0.999999975774428
Historical Average,2014/2015,66,Pennsylvania,1.97957242015228e-08
Subtype Historical Average,2014/2015,66,Pennsylvania,4.4298472778414e-09
Dynamic Harmonic Model,2015/2016,66,Pennsylvania,0.999999937465066
Historical Average,2015/2016,66,Pennsylvania,4.32753513460007e-08
Subtype Historical Average,2015/2016,66,Pennsylvania,1.92595827893206e-08
Dynamic Harmonic Model,2016/2017,66,Pennsylvania,0.999999982713053
Historical Average,2016/2017,66,Pennsylvania,1.08458719640256e-08
Subtype Historical Average,2016/2017,66,Pennsylvania,6.44107511824776e-09
Dynamic Harmonic Model,2017/2018,66,Pennsylvania,0.999999981600673
Historical Average,2017/2018,66,Pennsylvania,9.93942138677528e-09
Subtype Historical Average,2017/2018,66,Pennsylvania,8.45990576493184e-09
Dynamic Harmonic Model,2014/2015,67,Pennsylvania,0.999999984314016
Historical Average,2014/2015,67,Pennsylvania,1.29028809118889e-08
Subtype Historical Average,2014/2015,67,Pennsylvania,2.78310348346254e-09
Dynamic Harmonic Model,2015/2016,67,Pennsylvania,0.999999950450918
Historical Average,2015/2016,67,Pennsylvania,2.95312105100712e-08
Subtype Historical Average,2015/2016,67,Pennsylvania,2.00178711978143e-08
Dynamic Harmonic Model,2016/2017,67,Pennsylvania,0.999999980725953
Historical Average,2016/2017,67,Pennsylvania,8.58642283196354e-09
Subtype Historical Average,2016/2017,67,Pennsylvania,1.06876245878447e-08
Dynamic Harmonic Model,2017/2018,67,Pennsylvania,0.999999982773267
Historical Average,2017/2018,67,Pennsylvania,6.45096183081676e-09
Subtype Historical Average,2017/2018,67,Pennsylvania,1.07757710454459e-08
Dynamic Harmonic Model,2014/2015,68,Pennsylvania,0.999999975781228
Historical Average,2014/2015,68,Pennsylvania,1.92018591138285e-08
Subtype Historical Average,2014/2015,68,Pennsylvania,5.01691283099977e-09
Dynamic Harmonic Model,2015/2016,68,Pennsylvania,0.999999947082657
Historical Average,2015/2016,68,Pennsylvania,2.59874977782058e-08
Subtype Historical Average,2015/2016,68,Pennsylvania,2.69298453944985e-08
Dynamic Harmonic Model,2016/2017,68,Pennsylvania,0.999999983058228
Historical Average,2016/2017,68,Pennsylvania,5.51706498774335e-09
Subtype Historical Average,2016/2017,68,Pennsylvania,1.14247069968382e-08
Dynamic Harmonic Model,2017/2018,68,Pennsylvania,0.999999974038981
Historical Average,2017/2018,68,Pennsylvania,6.70175526119471e-09
Subtype Historical Average,2017/2018,68,Pennsylvania,1.925926358925e-08
Dynamic Harmonic Model,2014/2015,69,Pennsylvania,0.99999997566935
Historical Average,2014/2015,69,Pennsylvania,2.03032260101222e-08
Subtype Historical Average,2014/2015,69,Pennsylvania,4.0274245397888e-09
Dynamic Harmonic Model,2015/2016,69,Pennsylvania,0.999999963021307
Historical Average,2015/2016,69,Pennsylvania,1.84268441262189e-08
Subtype Historical Average,2015/2016,69,Pennsylvania,1.85518485379992e-08
Dynamic Harmonic Model,2016/2017,69,Pennsylvania,0.999999981330802
Historical Average,2016/2017,69,Pennsylvania,6.7099853674191e-09
Subtype Historical Average,2016/2017,69,Pennsylvania,1.19592130845515e-08
Dynamic Harmonic Model,2017/2018,69,Pennsylvania,0.99999996953674
Historical Average,2017/2018,69,Pennsylvania,8.32196789328034e-09
Subtype Historical Average,2017/2018,69,Pennsylvania,2.21412926068779e-08
Dynamic Harmonic Model,2014/2015,70,Pennsylvania,0.999999977395096
Historical Average,2014/2015,70,Pennsylvania,1.65567168999333e-08
Subtype Historical Average,2014/2015,70,Pennsylvania,6.04818666632173e-09
Dynamic Harmonic Model,2015/2016,70,Pennsylvania,0.999999947545434
