component_model_id,season,Model Week,location,weight
Dynamic Harmonic Model,2014/2015,50,West Virginia,0.88609145651096
Dynamic Harmonic Model,2014/2015,51,West Virginia,0.88609145651096
Dynamic Harmonic Model,2014/2015,52,West Virginia,0.88609145651096
Historical Average,2014/2015,49,West Virginia,0.113894586208795
Historical Average,2014/2015,50,West Virginia,0.113894586208795
Historical Average,2014/2015,51,West Virginia,0.113894586208795
Historical Average,2014/2015,52,West Virginia,0.113894586208795
Subtype Historical Average,2014/2015,49,West Virginia,1.39572802456736e-05
Subtype Historical Average,2014/2015,50,West Virginia,1.39572802456736e-05
Subtype Historical Average,2014/2015,51,West Virginia,1.39572802456736e-05
Subtype Historical Average,2014/2015,52,West Virginia,1.39572802456736e-05
Dynamic Harmonic Model,2015/2016,49,West Virginia,0.956132658389786
Dynamic Harmonic Model,2015/2016,50,West Virginia,0.956132658389786
Dynamic Harmonic Model,2015/2016,51,West Virginia,0.956132658389786
Dynamic Harmonic Model,2015/2016,52,West Virginia,0.956132658389786
Historical Average,2015/2016,49,West Virginia,0.0438654702802652
Historical Average,2015/2016,50,West Virginia,0.0438654702802652
Historical Average,2015/2016,51,West Virginia,0.0438654702802652
Historical Average,2015/2016,52,West Virginia,0.0438654702802652
Subtype Historical Average,2015/2016,49,West Virginia,1.8713299483855e-06
Subtype Historical Average,2015/2016,50,West Virginia,1.8713299483855e-06
Subtype Historical Average,2015/2016,51,West Virginia,1.8713299483855e-06
Subtype Historical Average,2015/2016,52,West Virginia,1.8713299483855e-06
Dynamic Harmonic Model,2016/2017,49,West Virginia,0.917407028750243
Dynamic Harmonic Model,2016/2017,50,West Virginia,0.917407028750243
Dynamic Harmonic Model,2016/2017,51,West Virginia,0.917407028750243
Dynamic Harmonic Model,2016/2017,52,West Virginia,0.917407028750243
Historical Average,2016/2017,49,West Virginia,0.0825849700983222
Historical Average,2016/2017,50,West Virginia,0.0825849700983222
Historical Average,2016/2017,51,West Virginia,0.0825849700983222
Historical Average,2016/2017,52,West Virginia,0.0825849700983222
Subtype Historical Average,2016/2017,49,West Virginia,8.00115143512411e-06
Subtype Historical Average,2016/2017,50,West Virginia,8.00115143512411e-06
Subtype Historical Average,2016/2017,51,West Virginia,8.00115143512411e-06
Subtype Historical Average,2016/2017,52,West Virginia,8.00115143512411e-06
Dynamic Harmonic Model,2017/2018,49,West Virginia,0.999999791956142
Dynamic Harmonic Model,2017/2018,50,West Virginia,0.999999791956142
Dynamic Harmonic Model,2017/2018,51,West Virginia,0.999999791956142
Dynamic Harmonic Model,2017/2018,52,West Virginia,0.999999791956142
Historical Average,2017/2018,49,West Virginia,7.5743372025868e-09
Historical Average,2017/2018,50,West Virginia,7.5743372025868e-09
Historical Average,2017/2018,51,West Virginia,7.5743372025868e-09
Historical Average,2017/2018,52,West Virginia,7.5743372025868e-09
Subtype Historical Average,2017/2018,49,West Virginia,2.00469520448623e-07
Subtype Historical Average,2017/2018,50,West Virginia,2.00469520448623e-07
Subtype Historical Average,2017/2018,51,West Virginia,2.00469520448623e-07
Subtype Historical Average,2017/2018,52,West Virginia,2.00469520448623e-07
Dynamic Harmonic Model,2014/2015,53,West Virginia,0.972421227826922
Dynamic Harmonic Model,2014/2015,54,West Virginia,0.972421227826922
Dynamic Harmonic Model,2014/2015,55,West Virginia,0.972421227826922
Dynamic Harmonic Model,2014/2015,56,West Virginia,0.972421227826922
Historical Average,2014/2015,53,West Virginia,0.0275754482143373
Historical Average,2014/2015,54,West Virginia,0.0275754482143373
Historical Average,2014/2015,55,West Virginia,0.0275754482143373
Historical Average,2014/2015,56,West Virginia,0.0275754482143373
Subtype Historical Average,2014/2015,53,West Virginia,3.32395874099015e-06
Subtype Historical Average,2014/2015,54,West Virginia,3.32395874099015e-06
Subtype Historical Average,2014/2015,55,West Virginia,3.32395874099015e-06
Subtype Historical Average,2014/2015,56,West Virginia,3.32395874099015e-06
Dynamic Harmonic Model,2015/2016,53,West Virginia,0.91571319697348
Dynamic Harmonic Model,2015/2016,54,West Virginia,0.91571319697348
Dynamic Harmonic Model,2015/2016,55,West Virginia,0.91571319697348
Dynamic Harmonic Model,2015/2016,56,West Virginia,0.91571319697348
Historical Average,2015/2016,53,West Virginia,0.0842828080324548
Historical Average,2015/2016,54,West Virginia,0.0842828080324548
Historical Average,2015/2016,55,West Virginia,0.0842828080324548
Historical Average,2015/2016,56,West Virginia,0.0842828080324548
Subtype Historical Average,2015/2016,53,West Virginia,3.99499406516542e-06
Subtype Historical Average,2015/2016,54,West Virginia,3.99499406516542e-06
Subtype Historical Average,2015/2016,55,West Virginia,3.99499406516542e-06
Subtype Historical Average,2015/2016,56,West Virginia,3.99499406516542e-06
Dynamic Harmonic Model,2016/2017,53,West Virginia,0.923225039039003
Dynamic Harmonic Model,2016/2017,54,West Virginia,0.923225039039003
Dynamic Harmonic Model,2016/2017,55,West Virginia,0.923225039039003
Dynamic Harmonic Model,2016/2017,56,West Virginia,0.923225039039003
Historical Average,2016/2017,53,West Virginia,0.0767727159032095
Historical Average,2016/2017,54,West Virginia,0.0767727159032095
Historical Average,2016/2017,55,West Virginia,0.0767727159032095
Historical Average,2016/2017,56,West Virginia,0.0767727159032095
Subtype Historical Average,2016/2017,53,West Virginia,2.24505778783568e-06
Subtype Historical Average,2016/2017,54,West Virginia,2.24505778783568e-06
Subtype Historical Average,2016/2017,55,West Virginia,2.24505778783568e-06
Subtype Historical Average,2016/2017,56,West Virginia,2.24505778783568e-06
Dynamic Harmonic Model,2017/2018,53,West Virginia,0.943483508139827
Dynamic Harmonic Model,2017/2018,54,West Virginia,0.943483508139827
Dynamic Harmonic Model,2017/2018,55,West Virginia,0.943483508139827
Dynamic Harmonic Model,2017/2018,56,West Virginia,0.943483508139827
Historical Average,2017/2018,53,West Virginia,0.0565105257403702
Historical Average,2017/2018,54,West Virginia,0.0565105257403702
Historical Average,2017/2018,55,West Virginia,0.0565105257403702
Historical Average,2017/2018,56,West Virginia,0.0565105257403702
Subtype Historical Average,2017/2018,53,West Virginia,5.96611980315343e-06
Subtype Historical Average,2017/2018,54,West Virginia,5.96611980315343e-06
Subtype Historical Average,2017/2018,55,West Virginia,5.96611980315343e-06
Subtype Historical Average,2017/2018,56,West Virginia,5.96611980315343e-06
Dynamic Harmonic Model,2014/2015,57,West Virginia,0.999999910710189
Dynamic Harmonic Model,2014/2015,58,West Virginia,0.999999910710189
Dynamic Harmonic Model,2014/2015,59,West Virginia,0.999999910710189
Dynamic Harmonic Model,2014/2015,60,West Virginia,0.999999910710189
Historical Average,2014/2015,57,West Virginia,2.14239106507917e-08
Historical Average,2014/2015,58,West Virginia,2.14239106507917e-08
Historical Average,2014/2015,59,West Virginia,2.14239106507917e-08
Historical Average,2014/2015,60,West Virginia,2.14239106507917e-08
Subtype Historical Average,2014/2015,57,West Virginia,6.78658998454361e-08
Subtype Historical Average,2014/2015,58,West Virginia,6.78658998454361e-08
Subtype Historical Average,2014/2015,59,West Virginia,6.78658998454361e-08
Subtype Historical Average,2014/2015,60,West Virginia,6.78658998454361e-08
Dynamic Harmonic Model,2015/2016,57,West Virginia,0.79933438970792
Dynamic Harmonic Model,2015/2016,58,West Virginia,0.79933438970792
Dynamic Harmonic Model,2015/2016,59,West Virginia,0.79933438970792
Dynamic Harmonic Model,2015/2016,60,West Virginia,0.79933438970792
Historical Average,2015/2016,57,West Virginia,0.200650826215639
Historical Average,2015/2016,58,West Virginia,0.200650826215639
Historical Average,2015/2016,59,West Virginia,0.200650826215639
Historical Average,2015/2016,60,West Virginia,0.200650826215639
Subtype Historical Average,2015/2016,57,West Virginia,1.47840764418124e-05
Subtype Historical Average,2015/2016,58,West Virginia,1.47840764418124e-05
Subtype Historical Average,2015/2016,59,West Virginia,1.47840764418124e-05
Subtype Historical Average,2015/2016,60,West Virginia,1.47840764418124e-05
Dynamic Harmonic Model,2016/2017,57,West Virginia,0.740885340582096
Dynamic Harmonic Model,2016/2017,58,West Virginia,0.740885340582096
Dynamic Harmonic Model,2016/2017,59,West Virginia,0.740885340582096
Dynamic Harmonic Model,2016/2017,60,West Virginia,0.740885340582096
Historical Average,2016/2017,57,West Virginia,0.259079122925542
Historical Average,2016/2017,58,West Virginia,0.259079122925542
Historical Average,2016/2017,59,West Virginia,0.259079122925542
Historical Average,2016/2017,60,West Virginia,0.259079122925542
Subtype Historical Average,2016/2017,57,West Virginia,3.55364923627756e-05
Subtype Historical Average,2016/2017,58,West Virginia,3.55364923627756e-05
Subtype Historical Average,2016/2017,59,West Virginia,3.55364923627756e-05
Subtype Historical Average,2016/2017,60,West Virginia,3.55364923627756e-05
Dynamic Harmonic Model,2017/2018,57,West Virginia,0.778970279317558
Dynamic Harmonic Model,2017/2018,58,West Virginia,0.778970279317558
Dynamic Harmonic Model,2017/2018,59,West Virginia,0.778970279317558
Dynamic Harmonic Model,2017/2018,60,West Virginia,0.778970279317558
Historical Average,2017/2018,57,West Virginia,0.220918183018275
Historical Average,2017/2018,58,West Virginia,0.220918183018275
Historical Average,2017/2018,59,West Virginia,0.220918183018275
Historical Average,2017/2018,60,West Virginia,0.220918183018275
Subtype Historical Average,2017/2018,57,West Virginia,0.000111537664167169
Subtype Historical Average,2017/2018,58,West Virginia,0.000111537664167169
Subtype Historical Average,2017/2018,59,West Virginia,0.000111537664167169
Subtype Historical Average,2017/2018,60,West Virginia,0.000111537664167169
Dynamic Harmonic Model,2014/2015,61,West Virginia,0.999999170432736
Dynamic Harmonic Model,2014/2015,62,West Virginia,0.999999170432736
Dynamic Harmonic Model,2014/2015,63,West Virginia,0.999999170432736
Dynamic Harmonic Model,2014/2015,64,West Virginia,0.999999170432736
Historical Average,2014/2015,61,West Virginia,4.53544746451625e-08
Historical Average,2014/2015,62,West Virginia,4.53544746451625e-08
Historical Average,2014/2015,63,West Virginia,4.53544746451625e-08
Historical Average,2014/2015,64,West Virginia,4.53544746451625e-08
Subtype Historical Average,2014/2015,61,West Virginia,7.84212788937884e-07
Subtype Historical Average,2014/2015,62,West Virginia,7.84212788937884e-07
Subtype Historical Average,2014/2015,63,West Virginia,7.84212788937884e-07
Subtype Historical Average,2014/2015,64,West Virginia,7.84212788937884e-07
Dynamic Harmonic Model,2015/2016,61,West Virginia,0.779267875692076
Dynamic Harmonic Model,2015/2016,62,West Virginia,0.779267875692076
Dynamic Harmonic Model,2015/2016,63,West Virginia,0.779267875692076
Dynamic Harmonic Model,2015/2016,64,West Virginia,0.779267875692076
Historical Average,2015/2016,61,West Virginia,0.000264382371209832
Historical Average,2015/2016,62,West Virginia,0.000264382371209832
Historical Average,2015/2016,63,West Virginia,0.000264382371209832
Historical Average,2015/2016,64,West Virginia,0.000264382371209832
Subtype Historical Average,2015/2016,61,West Virginia,0.220467741936714
Subtype Historical Average,2015/2016,62,West Virginia,0.220467741936714
Subtype Historical Average,2015/2016,63,West Virginia,0.220467741936714
Subtype Historical Average,2015/2016,64,West Virginia,0.220467741936714
Dynamic Harmonic Model,2016/2017,61,West Virginia,0.864163613441238
Dynamic Harmonic Model,2016/2017,62,West Virginia,0.864163613441238
Dynamic Harmonic Model,2016/2017,63,West Virginia,0.864163613441238
Dynamic Harmonic Model,2016/2017,64,West Virginia,0.864163613441238
Historical Average,2016/2017,61,West Virginia,0.130967739170869
Historical Average,2016/2017,62,West Virginia,0.130967739170869
Historical Average,2016/2017,63,West Virginia,0.130967739170869
Historical Average,2016/2017,64,West Virginia,0.130967739170869
Subtype Historical Average,2016/2017,61,West Virginia,0.00486864738789323
Subtype Historical Average,2016/2017,62,West Virginia,0.00486864738789323
Subtype Historical Average,2016/2017,63,West Virginia,0.00486864738789323
Subtype Historical Average,2016/2017,64,West Virginia,0.00486864738789323
Dynamic Harmonic Model,2017/2018,61,West Virginia,0.891122317587647
Dynamic Harmonic Model,2017/2018,62,West Virginia,0.891122317587647
Dynamic Harmonic Model,2017/2018,63,West Virginia,0.891122317587647
Dynamic Harmonic Model,2017/2018,64,West Virginia,0.891122317587647
Historical Average,2017/2018,61,West Virginia,0.10885776585785
Historical Average,2017/2018,62,West Virginia,0.10885776585785
Historical Average,2017/2018,63,West Virginia,0.10885776585785
Historical Average,2017/2018,64,West Virginia,0.10885776585785
Subtype Historical Average,2017/2018,61,West Virginia,1.99165545037095e-05
Subtype Historical Average,2017/2018,62,West Virginia,1.99165545037095e-05
Subtype Historical Average,2017/2018,63,West Virginia,1.99165545037095e-05
Subtype Historical Average,2017/2018,64,West Virginia,1.99165545037095e-05
Dynamic Harmonic Model,2014/2015,65,West Virginia,0.999999974900351
Dynamic Harmonic Model,2014/2015,66,West Virginia,0.999999974900351
Dynamic Harmonic Model,2014/2015,67,West Virginia,0.999999974900351
Dynamic Harmonic Model,2014/2015,68,West Virginia,0.999999974900351
Historical Average,2014/2015,65,West Virginia,1.65028831095457e-08
Historical Average,2014/2015,66,West Virginia,1.65028831095457e-08
Historical Average,2014/2015,67,West Virginia,1.65028831095457e-08
Historical Average,2014/2015,68,West Virginia,1.65028831095457e-08
Subtype Historical Average,2014/2015,65,West Virginia,8.59676572979327e-09
Subtype Historical Average,2014/2015,66,West Virginia,8.59676572979327e-09
Subtype Historical Average,2014/2015,67,West Virginia,8.59676572979327e-09
Subtype Historical Average,2014/2015,68,West Virginia,8.59676572979327e-09
Dynamic Harmonic Model,2015/2016,65,West Virginia,0.888495738032311
Dynamic Harmonic Model,2015/2016,66,West Virginia,0.888495738032311
Dynamic Harmonic Model,2015/2016,67,West Virginia,0.888495738032311
Dynamic Harmonic Model,2015/2016,68,West Virginia,0.888495738032311
Historical Average,2015/2016,65,West Virginia,0.111499341064641
Historical Average,2015/2016,66,West Virginia,0.111499341064641
Historical Average,2015/2016,67,West Virginia,0.111499341064641
Historical Average,2015/2016,68,West Virginia,0.111499341064641
Subtype Historical Average,2015/2016,65,West Virginia,4.92090304793075e-06
Subtype Historical Average,2015/2016,66,West Virginia,4.92090304793075e-06
Subtype Historical Average,2015/2016,67,West Virginia,4.92090304793075e-06
Subtype Historical Average,2015/2016,68,West Virginia,4.92090304793075e-06
Dynamic Harmonic Model,2016/2017,65,West Virginia,0.928323723857751
Dynamic Harmonic Model,2016/2017,66,West Virginia,0.928323723857751
Dynamic Harmonic Model,2016/2017,67,West Virginia,0.928323723857751
Dynamic Harmonic Model,2016/2017,68,West Virginia,0.928323723857751
Historical Average,2016/2017,65,West Virginia,0.0716743358496708
Historical Average,2016/2017,66,West Virginia,0.0716743358496708
Historical Average,2016/2017,67,West Virginia,0.0716743358496708
Historical Average,2016/2017,68,West Virginia,0.0716743358496708
Subtype Historical Average,2016/2017,65,West Virginia,1.94029257841817e-06
Subtype Historical Average,2016/2017,66,West Virginia,1.94029257841817e-06
Subtype Historical Average,2016/2017,67,West Virginia,1.94029257841817e-06
Subtype Historical Average,2016/2017,68,West Virginia,1.94029257841817e-06
Dynamic Harmonic Model,2017/2018,65,West Virginia,0.906991257754436
Dynamic Harmonic Model,2017/2018,66,West Virginia,0.906991257754436
Dynamic Harmonic Model,2017/2018,67,West Virginia,0.906991257754436
Dynamic Harmonic Model,2017/2018,68,West Virginia,0.906991257754436
Historical Average,2017/2018,65,West Virginia,0.0930060912431371
Historical Average,2017/2018,66,West Virginia,0.0930060912431371
Historical Average,2017/2018,67,West Virginia,0.0930060912431371
Historical Average,2017/2018,68,West Virginia,0.0930060912431371
Subtype Historical Average,2017/2018,65,West Virginia,2.651002427353e-06
Subtype Historical Average,2017/2018,66,West Virginia,2.651002427353e-06
Subtype Historical Average,2017/2018,67,West Virginia,2.651002427353e-06
Subtype Historical Average,2017/2018,68,West Virginia,2.651002427353e-06
Dynamic Harmonic Model,2014/2015,69,West Virginia,0.999999973485892
Dynamic Harmonic Model,2014/2015,70,West Virginia,0.999999973485892
Dynamic Harmonic Model,2014/2015,71,West Virginia,0.999999973485892
Dynamic Harmonic Model,2014/2015,72,West Virginia,0.999999973485892
Historical Average,2014/2015,69,West Virginia,1.92962080695455e-08
Historical Average,2014/2015,70,West Virginia,1.92962080695455e-08
Historical Average,2014/2015,71,West Virginia,1.92962080695455e-08
Historical Average,2014/2015,72,West Virginia,1.92962080695455e-08
Subtype Historical Average,2014/2015,69,West Virginia,7.21789985275995e-09
Subtype Historical Average,2014/2015,70,West Virginia,7.21789985275995e-09
Subtype Historical Average,2014/2015,71,West Virginia,7.21789985275995e-09
Subtype Historical Average,2014/2015,72,West Virginia,7.21789985275995e-09
Dynamic Harmonic Model,2015/2016,69,West Virginia,0.861349483109205
Dynamic Harmonic Model,2015/2016,70,West Virginia,0.861349483109205
Dynamic Harmonic Model,2015/2016,71,West Virginia,0.861349483109205
Dynamic Harmonic Model,2015/2016,72,West Virginia,0.861349483109205
Historical Average,2015/2016,69,West Virginia,0.138645363788936
Historical Average,2015/2016,70,West Virginia,0.138645363788936
Historical Average,2015/2016,71,West Virginia,0.138645363788936
Historical Average,2015/2016,72,West Virginia,0.138645363788936
Subtype Historical Average,2015/2016,69,West Virginia,5.15310185904336e-06
Subtype Historical Average,2015/2016,70,West Virginia,5.15310185904336e-06
Subtype Historical Average,2015/2016,71,West Virginia,5.15310185904336e-06
Subtype Historical Average,2015/2016,72,West Virginia,5.15310185904336e-06
Dynamic Harmonic Model,2016/2017,69,West Virginia,0.89246754574184
Dynamic Harmonic Model,2016/2017,70,West Virginia,0.89246754574184
Dynamic Harmonic Model,2016/2017,71,West Virginia,0.89246754574184
Dynamic Harmonic Model,2016/2017,72,West Virginia,0.89246754574184
Historical Average,2016/2017,69,West Virginia,0.107529291523733
Historical Average,2016/2017,70,West Virginia,0.107529291523733
Historical Average,2016/2017,71,West Virginia,0.107529291523733
Historical Average,2016/2017,72,West Virginia,0.107529291523733
Subtype Historical Average,2016/2017,69,West Virginia,3.16273442687376e-06
Subtype Historical Average,2016/2017,70,West Virginia,3.16273442687376e-06
Subtype Historical Average,2016/2017,71,West Virginia,3.16273442687376e-06
Subtype Historical Average,2016/2017,72,West Virginia,3.16273442687376e-06
Dynamic Harmonic Model,2017/2018,69,West Virginia,0.904589707576791
Dynamic Harmonic Model,2017/2018,70,West Virginia,0.904589707576791
Dynamic Harmonic Model,2017/2018,71,West Virginia,0.904589707576791
Dynamic Harmonic Model,2017/2018,72,West Virginia,0.904589707576791
Historical Average,2017/2018,69,West Virginia,0.0954068065982578
Historical Average,2017/2018,70,West Virginia,0.0954068065982578
Historical Average,2017/2018,71,West Virginia,0.0954068065982578
Historical Average,2017/2018,72,West Virginia,0.0954068065982578
Subtype Historical Average,2017/2018,69,West Virginia,3.48582495097007e-06
Subtype Historical Average,2017/2018,70,West Virginia,3.48582495097007e-06
Subtype Historical Average,2017/2018,71,West Virginia,3.48582495097007e-06
Subtype Historical Average,2017/2018,72,West Virginia,3.48582495097007e-06
Dynamic Harmonic Model,2018/2019,40,Delaware,0.999999712941625
Dynamic Harmonic Model,2018/2019,41,Delaware,0.999999712941625
Dynamic Harmonic Model,2018/2019,42,Delaware,0.999999712941625
Dynamic Harmonic Model,2018/2019,43,Delaware,0.999999712941625
Dynamic Harmonic Model,2018/2019,44,Delaware,0.999999712941625
Historical Average,2018/2019,40,Delaware,2.40771449323269e-07
Historical Average,2018/2019,41,Delaware,2.40771449323269e-07
Historical Average,2018/2019,42,Delaware,2.40771449323269e-07
Historical Average,2018/2019,43,Delaware,2.40771449323269e-07
Historical Average,2018/2019,44,Delaware,2.40771449323269e-07
Subtype Historical Average,2018/2019,40,Delaware,4.62869258440801e-08
Subtype Historical Average,2018/2019,41,Delaware,4.62869258440801e-08
Subtype Historical Average,2018/2019,42,Delaware,4.62869258440801e-08
Subtype Historical Average,2018/2019,43,Delaware,4.62869258440801e-08
Subtype Historical Average,2018/2019,44,Delaware,4.62869258440801e-08
Dynamic Harmonic Model,2018/2019,45,Delaware,0.999999788105239
Dynamic Harmonic Model,2018/2019,46,Delaware,0.999999788105239
Dynamic Harmonic Model,2018/2019,47,Delaware,0.999999788105239
Dynamic Harmonic Model,2018/2019,48,Delaware,0.999999788105239
Historical Average,2018/2019,45,Delaware,1.87466626171278e-07
Historical Average,2018/2019,46,Delaware,1.87466626171278e-07
Historical Average,2018/2019,47,Delaware,1.87466626171278e-07
Historical Average,2018/2019,48,Delaware,1.87466626171278e-07
Subtype Historical Average,2018/2019,45,Delaware,2.44281348663049e-08
Subtype Historical Average,2018/2019,46,Delaware,2.44281348663049e-08
Subtype Historical Average,2018/2019,47,Delaware,2.44281348663049e-08
Subtype Historical Average,2018/2019,48,Delaware,2.44281348663049e-08
Dynamic Harmonic Model,2018/2019,49,Delaware,0.999999938285518
Dynamic Harmonic Model,2018/2019,50,Delaware,0.999999938285518
Dynamic Harmonic Model,2018/2019,51,Delaware,0.999999938285518
Dynamic Harmonic Model,2018/2019,52,Delaware,0.999999938285518
Historical Average,2018/2019,49,Delaware,5.85748997223717e-08
Historical Average,2018/2019,50,Delaware,5.85748997223717e-08
Historical Average,2018/2019,51,Delaware,5.85748997223717e-08
Historical Average,2018/2019,52,Delaware,5.85748997223717e-08
Subtype Historical Average,2018/2019,49,Delaware,3.13958230896468e-09
Subtype Historical Average,2018/2019,50,Delaware,3.13958230896468e-09
Subtype Historical Average,2018/2019,51,Delaware,3.13958230896468e-09
Subtype Historical Average,2018/2019,52,Delaware,3.13958230896468e-09
Dynamic Harmonic Model,2018/2019,53,Delaware,0.999999755742631
Dynamic Harmonic Model,2018/2019,54,Delaware,0.999999755742631
Dynamic Harmonic Model,2018/2019,55,Delaware,0.999999755742631
Dynamic Harmonic Model,2018/2019,56,Delaware,0.999999755742631
Historical Average,2018/2019,53,Delaware,1.93327713192278e-07
Historical Average,2018/2019,54,Delaware,1.93327713192278e-07
Historical Average,2018/2019,55,Delaware,1.93327713192278e-07
Historical Average,2018/2019,56,Delaware,1.93327713192278e-07
Subtype Historical Average,2018/2019,53,Delaware,5.09296559743537e-08
Subtype Historical Average,2018/2019,54,Delaware,5.09296559743537e-08
Subtype Historical Average,2018/2019,55,Delaware,5.09296559743537e-08
Subtype Historical Average,2018/2019,56,Delaware,5.09296559743537e-08
Dynamic Harmonic Model,2018/2019,57,Delaware,0.867493853702656
Dynamic Harmonic Model,2018/2019,58,Delaware,0.867493853702656
Dynamic Harmonic Model,2018/2019,59,Delaware,0.867493853702656
Dynamic Harmonic Model,2018/2019,60,Delaware,0.867493853702656
Historical Average,2018/2019,57,Delaware,5.10433351792868e-06
Historical Average,2018/2019,58,Delaware,5.10433351792868e-06
Historical Average,2018/2019,59,Delaware,5.10433351792868e-06
Historical Average,2018/2019,60,Delaware,5.10433351792868e-06
Subtype Historical Average,2018/2019,57,Delaware,0.132501041963826
Subtype Historical Average,2018/2019,58,Delaware,0.132501041963826
Subtype Historical Average,2018/2019,59,Delaware,0.132501041963826
Subtype Historical Average,2018/2019,60,Delaware,0.132501041963826
Dynamic Harmonic Model,2018/2019,61,Delaware,0.999999893450716
Dynamic Harmonic Model,2018/2019,62,Delaware,0.999999893450716
Dynamic Harmonic Model,2018/2019,63,Delaware,0.999999893450716
Dynamic Harmonic Model,2018/2019,64,Delaware,0.999999893450716
Historical Average,2018/2019,61,Delaware,5.9178973033598e-09
Historical Average,2018/2019,62,Delaware,5.9178973033598e-09
Historical Average,2018/2019,63,Delaware,5.9178973033598e-09
Historical Average,2018/2019,64,Delaware,5.9178973033598e-09
Subtype Historical Average,2018/2019,61,Delaware,1.00631386674472e-07
Subtype Historical Average,2018/2019,62,Delaware,1.00631386674472e-07
Subtype Historical Average,2018/2019,63,Delaware,1.00631386674472e-07
Subtype Historical Average,2018/2019,64,Delaware,1.00631386674472e-07
Dynamic Harmonic Model,2018/2019,65,Delaware,0.999999988467364
Dynamic Harmonic Model,2018/2019,66,Delaware,0.999999988467364
Dynamic Harmonic Model,2018/2019,67,Delaware,0.999999988467364
Dynamic Harmonic Model,2018/2019,68,Delaware,0.999999988467364
Historical Average,2018/2019,65,Delaware,7.53866397378994e-09
Historical Average,2018/2019,66,Delaware,7.53866397378994e-09
Historical Average,2018/2019,67,Delaware,7.53866397378994e-09
Historical Average,2018/2019,68,Delaware,7.53866397378994e-09
Subtype Historical Average,2018/2019,65,Delaware,3.99397233584119e-09
Subtype Historical Average,2018/2019,66,Delaware,3.99397233584119e-09
Subtype Historical Average,2018/2019,67,Delaware,3.99397233584119e-09
Subtype Historical Average,2018/2019,68,Delaware,3.99397233584119e-09
Dynamic Harmonic Model,2018/2019,69,Delaware,0.9999999966239
Dynamic Harmonic Model,2018/2019,70,Delaware,0.9999999966239
Dynamic Harmonic Model,2018/2019,71,Delaware,0.9999999966239
Dynamic Harmonic Model,2018/2019,72,Delaware,0.9999999966239
Historical Average,2018/2019,69,Delaware,1.96990006792905e-09
Historical Average,2018/2019,70,Delaware,1.96990006792905e-09
Historical Average,2018/2019,71,Delaware,1.96990006792905e-09
Historical Average,2018/2019,72,Delaware,1.96990006792905e-09
Subtype Historical Average,2018/2019,69,Delaware,1.40620028922045e-09
Subtype Historical Average,2018/2019,70,Delaware,1.40620028922045e-09
Subtype Historical Average,2018/2019,71,Delaware,1.40620028922045e-09
Subtype Historical Average,2018/2019,72,Delaware,1.40620028922045e-09
Dynamic Harmonic Model,2018/2019,40,Maryland,0.999998669562599
Dynamic Harmonic Model,2018/2019,41,Maryland,0.999998669562599
Dynamic Harmonic Model,2018/2019,42,Maryland,0.999998669562599
Dynamic Harmonic Model,2018/2019,43,Maryland,0.999998669562599
Dynamic Harmonic Model,2018/2019,44,Maryland,0.999998669562599
Historical Average,2018/2019,40,Maryland,1.29171848822569e-06
Historical Average,2018/2019,41,Maryland,1.29171848822569e-06
Historical Average,2018/2019,42,Maryland,1.29171848822569e-06
Historical Average,2018/2019,43,Maryland,1.29171848822569e-06
Historical Average,2018/2019,44,Maryland,1.29171848822569e-06
Subtype Historical Average,2018/2019,40,Maryland,3.87189124281671e-08
Subtype Historical Average,2018/2019,41,Maryland,3.87189124281671e-08
Subtype Historical Average,2018/2019,42,Maryland,3.87189124281671e-08
Subtype Historical Average,2018/2019,43,Maryland,3.87189124281671e-08
Subtype Historical Average,2018/2019,44,Maryland,3.87189124281671e-08
Dynamic Harmonic Model,2018/2019,45,Maryland,0.620942774148251
Dynamic Harmonic Model,2018/2019,46,Maryland,0.620942774148251
Dynamic Harmonic Model,2018/2019,47,Maryland,0.620942774148251
Dynamic Harmonic Model,2018/2019,48,Maryland,0.620942774148251
Historical Average,2018/2019,45,Maryland,0.374686331475122
Historical Average,2018/2019,46,Maryland,0.374686331475122
Historical Average,2018/2019,47,Maryland,0.374686331475122
Historical Average,2018/2019,48,Maryland,0.374686331475122
Subtype Historical Average,2018/2019,45,Maryland,0.00437089437662697
Subtype Historical Average,2018/2019,46,Maryland,0.00437089437662697
Subtype Historical Average,2018/2019,47,Maryland,0.00437089437662697
Subtype Historical Average,2018/2019,48,Maryland,0.00437089437662697
Dynamic Harmonic Model,2018/2019,49,Maryland,0.92878857535283
Dynamic Harmonic Model,2018/2019,50,Maryland,0.92878857535283
Dynamic Harmonic Model,2018/2019,51,Maryland,0.92878857535283
Dynamic Harmonic Model,2018/2019,52,Maryland,0.92878857535283
Historical Average,2018/2019,49,Maryland,0.0711904561390225
Historical Average,2018/2019,50,Maryland,0.0711904561390225
Historical Average,2018/2019,51,Maryland,0.0711904561390225
Historical Average,2018/2019,52,Maryland,0.0711904561390225
Subtype Historical Average,2018/2019,49,Maryland,2.09685081470742e-05
Subtype Historical Average,2018/2019,50,Maryland,2.09685081470742e-05
Subtype Historical Average,2018/2019,51,Maryland,2.09685081470742e-05
Subtype Historical Average,2018/2019,52,Maryland,2.09685081470742e-05
Dynamic Harmonic Model,2018/2019,53,Maryland,0.844584925344349
Dynamic Harmonic Model,2018/2019,54,Maryland,0.844584925344349
